"","scientific_name","latitude","longitude","type","source","countryCode"
"821","Bactris gasipaes",4.518532,-76.292277,"H","GBIF","COL"
"822","Bactris gasipaes",-0.279661,-79.07334,"H","GBIF","ECU"
"823","Bactris gasipaes",-0.265522,-78.786397,"H","GBIF","ECU"
"825","Bactris gasipaes",-0.01625,-74.789944,"H","GBIF","COL"
"826","Bactris gasipaes",6.173731,-73.432361,"H","GBIF","COL"
"827","Bactris gasipaes",6.173731,-73.432361,"H","GBIF","COL"
"828","Bactris gasipaes",6.173731,-73.432361,"H","GBIF","COL"
"829","Bactris gasipaes",6.173731,-73.432361,"H","GBIF","COL"
"830","Bactris gasipaes",6.173731,-73.432361,"H","GBIF","COL"
"831","Bactris gasipaes",6.79227,-73.47971,"H","GBIF","COL"
"832","Bactris gasipaes",6.79227,-73.47971,"H","GBIF","COL"
"833","Bactris gasipaes",6.79227,-73.47971,"H","GBIF","COL"
"834","Bactris gasipaes",-0.333983,-78.891575,"H","GBIF","ECU"
"835","Bactris gasipaes",-3.611836,-78.606452,"H","GBIF","ECU"
"836","Bactris gasipaes",-3.624283,-78.411804,"H","GBIF","ECU"
"837","Bactris gasipaes",8.31218,-75.657618,"H","GBIF","COL"
"838","Bactris gasipaes",-0.720639,-77.749607,"H","GBIF","ECU"
"839","Bactris gasipaes",7.128257,-75.331157,"H","GBIF","COL"
"840","Bactris gasipaes",7.043899,-75.362743,"H","GBIF","COL"
"841","Bactris gasipaes",-1.526463,-77.971713,"H","GBIF","ECU"
"842","Bactris gasipaes",-10.247,-75.144,"H","GBIF","PER"
"843","Bactris gasipaes",-4.023478,-78.882856,"H","GBIF","ECU"
"844","Bactris gasipaes",-4.139015,-78.939663,"H","GBIF","ECU"
"845","Bactris gasipaes",2.795136,-73.116797,"H","GBIF","COL"
"846","Bactris gasipaes",-5.650739,-73.99205,"H","GBIF","PER"
"847","Bactris gasipaes",0.131287,-78.676438,"H","GBIF","ECU"
"849","Bactris gasipaes",0.053984,-79.038972,"H","GBIF","ECU"
"850","Bactris gasipaes",0.131287,-78.676438,"H","GBIF","ECU"
"851","Bactris gasipaes",-4.182394,-69.942481,"H","GBIF","COL"
"852","Bactris gasipaes",-0.212307,-79.115189,"H","GBIF","ECU"
"853","Bactris gasipaes",-0.088931,-76.142299,"H","GBIF","ECU"
"854","Bactris gasipaes",-0.0807,-76.876875,"H","GBIF","ECU"
"855","Bactris gasipaes",0.027458,-77.364687,"H","GBIF","ECU"
"856","Bactris gasipaes",-4.266,-78.616,"H","GBIF","ECU"
"857","Bactris gasipaes",-3.683,-79.633,"H","GBIF","ECU"
"858","Bactris gasipaes",0.766,-78.9,"H","GBIF","ECU"
"859","Bactris gasipaes",-0.666,-80.066,"H","GBIF","ECU"
"860","Bactris gasipaes",0.966,-78.333,"H","GBIF","ECU"
"861","Bactris gasipaes",-4.5,-78.5,"H","GBIF","PER"
"862","Bactris gasipaes",-4.332,-78.68,"H","GBIF","ECU"
"863","Bactris gasipaes",-3.224495,-72.928921,"H","GBIF","PER"
"864","Bactris gasipaes",-1.043822,-77.714209,"H","GBIF","ECU"
"865","Bactris gasipaes",-1.043822,-77.714209,"H","GBIF","ECU"
"866","Bactris gasipaes",6.699083,-76.5605,"H","GBIF","COL"
"867","Bactris gasipaes",-0.994213,-77.815912,"H","GBIF","ECU"
"868","Bactris gasipaes",-0.995921,-77.813523,"H","GBIF","ECU"
"869","Bactris gasipaes",-0.986308,-77.80994,"H","GBIF","ECU"
"870","Bactris gasipaes",-0.988787,-77.824149,"H","GBIF","ECU"
"871","Bactris gasipaes",-0.995549,-77.816879,"H","GBIF","ECU"
"873","Bactris gasipaes",-0.986798,-77.82365,"H","GBIF","ECU"
"874","Bactris gasipaes",-0.991491,-77.815835,"H","GBIF","ECU"
"875","Bactris gasipaes",-0.995695,-77.817042,"H","GBIF","ECU"
"876","Bactris gasipaes",-0.995576,-77.816895,"H","GBIF","ECU"
"877","Bactris gasipaes",-1.18818,-77.975479,"H","GBIF","ECU"
"878","Bactris gasipaes",-0.979705,-77.812867,"H","GBIF","ECU"
"879","Bactris gasipaes",-0.994392,-77.816545,"H","GBIF","ECU"
"882","Bactris gasipaes",4.565,-75.815278,"H","GBIF","COL"
"883","Bactris gasipaes",11.036944,-73.7875,"H","GBIF","COL"
"885","Bactris gasipaes",6.3175,-74.99,"H","GBIF","COL"
"886","Bactris gasipaes",2.666667,-74.166667,"H","GBIF","COL"
"887","Bactris gasipaes",11.187222,-73.408611,"H","GBIF","COL"
"888","Bactris gasipaes",11.187222,-73.408611,"H","GBIF","COL"
"889","Bactris gasipaes",11.187222,-73.408611,"H","GBIF","COL"
"890","Bactris gasipaes",11.187222,-73.408611,"H","GBIF","COL"
"891","Bactris gasipaes",11.187222,-73.408611,"H","GBIF","COL"
"892","Bactris gasipaes",11.187222,-73.408611,"H","GBIF","COL"
"893","Bactris gasipaes",-4.131389,-69.945556,"H","GBIF","COL"
"894","Bactris gasipaes",2.510278,-72.785556,"H","GBIF","COL"
"895","Bactris gasipaes",-4.165,-69.937778,"H","GBIF","COL"
"896","Bactris gasipaes",4.093611,-76.044722,"H","GBIF","COL"
"897","Bactris gasipaes",-12.510287,-68.979845,"H","GBIF","PER"
"898","Bactris gasipaes",-13.231602,-70.754616,"H","GBIF","PER"
"899","Bactris gasipaes",2.430698,-76.482989,"H","GBIF","COL"
"900","Bactris gasipaes",-1.506901,-79.269276,"H","GBIF","ECU"
"901","Bactris gasipaes",-1.445699,-79.273373,"H","GBIF","ECU"
"902","Bactris gasipaes",-1.514285,-79.479471,"H","GBIF","ECU"
"903","Bactris gasipaes",-1.352551,-79.87872,"H","GBIF","ECU"
"904","Bactris gasipaes",5.32952,-74.6006,"H","GBIF","COL"
"905","Bactris gasipaes",5.32952,-74.6006,"H","GBIF","COL"
"906","Bactris gasipaes",5.43566,-74.43552,"H","GBIF","COL"
"907","Bactris gasipaes",5.75582,-76.193791,"H","GBIF","COL"
"908","Bactris gasipaes",4.115222,-76.083333,"H","GBIF","COL"
"909","Bactris gasipaes",4.764944,-76.018944,"H","GBIF","COL"
"910","Bactris gasipaes",4.401944,-75.926667,"H","GBIF","COL"
"911","Bactris gasipaes",-1.076417,-69.517708,"H","GBIF","COL"
"912","Bactris gasipaes",3.8811,-72.8667,"H","GBIF","COL"
"913","Bactris gasipaes",5.05417,-72.79547,"H","GBIF","COL"
"914","Bactris gasipaes",-6.5264,-77.5186,"H","GBIF","PER"
"915","Bactris gasipaes",-9.62,-74.93,"H","GBIF","PER"
"916","Bactris gasipaes",-0.23,-79.13,"H","GBIF","ECU"
"917","Bactris gasipaes",9.83,-72.83,"H","GBIF","VEN"
"918","Bactris gasipaes",9.83,-72.83,"H","GBIF","VEN"
"919","Bactris gasipaes",-0.33,-79.75,"H","GBIF","ECU"
"920","Bactris gasipaes",-5.2917,-73.1639,"H","GBIF","PER"
"921","Bactris gasipaes",11.17,-73.5,"H","GBIF","COL"
"922","Bactris gasipaes",-12.83,-69.28,"H","GBIF","PER"
"923","Bactris gasipaes",-4.5,-78.5,"H","GBIF","PER"
"924","Bactris gasipaes",9.5917,-72.8986,"H","GBIF","VEN"
"925","Bactris gasipaes",-4.5,-78.5,"H","GBIF","PER"
"926","Bactris gasipaes",11.25,-73.5,"H","GBIF","COL"
"927","Bactris gasipaes",-0.338972,-76.831835,"H","GBIF","ECU"
"928","Bactris gasipaes",1.92,-67,"H","GBIF","VEN"
"929","Bactris gasipaes",1.25,-78.67,"H","GBIF","ECU"
"930","Bactris gasipaes",-5.2917,-73.1639,"H","GBIF","PER"
"931","Bactris gasipaes",8.22,-70.73,"H","GBIF","VEN"
"932","Bactris gasipaes",-0.950933,-77.808332,"H","GBIF","ECU"
"933","Bactris gasipaes",-11.83,-71.42,"H","GBIF","PER"
"934","Bactris gasipaes",0.77,-78.9,"H","GBIF","ECU"
"935","Bactris gasipaes",8.7,-70.3,"H","GBIF","VEN"
"936","Bactris gasipaes",-10.3767,-75.0717,"H","GBIF","PER"
"937","Bactris gasipaes",-6.5264,-77.5186,"H","GBIF","PER"
"938","Bactris gasipaes",0.46537,-76.247579,"H","GBIF","COL"
"939","Bactris gasipaes",-0.083333,-79.033333,"H","GBIF","ECU"
"940","Bactris gasipaes",-0.083333,-79.033333,"H","GBIF","ECU"
"941","Bactris gasipaes",0.083333,-79.033333,"H","GBIF","ECU"
"942","Bactris gasipaes",0.083333,-79.033333,"H","GBIF","ECU"
"943","Bactris gasipaes",-0.233333,-79.133333,"H","GBIF","ECU"
"944","Bactris gasipaes",4.434444,-75.927778,"H","GBIF","COL"
"945","Bactris gasipaes",-0.334722,-79.840278,"H","GBIF","ECU"
"946","Bactris gasipaes",7.514167,-73.420278,"H","GBIF","COL"
"947","Bactris gasipaes",5.684722,-77.030278,"H","GBIF","COL"
"948","Bactris gasipaes",-1.692778,-72.586944,"H","GBIF","COL"
"949","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"950","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"951","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"952","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"953","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"954","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"955","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"956","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"957","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"958","Bactris gasipaes",0.144444,-75.841389,"H","GBIF","COL"
"959","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"960","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"961","Bactris gasipaes",0.144444,-75.841389,"H","GBIF","COL"
"962","Bactris gasipaes",7.03,-72.203056,"H","GBIF","COL"
"963","Bactris gasipaes",0.144444,-75.841389,"H","GBIF","COL"
"964","Bactris gasipaes",0.144444,-75.841389,"H","GBIF","COL"
"965","Bactris gasipaes",0.144444,-75.841389,"H","GBIF","COL"
"966","Bactris gasipaes",6.688056,-75.185278,"H","GBIF","COL"
"967","Bactris gasipaes",6.720278,-75.111944,"H","GBIF","COL"
"969","Bactris gasipaes",1.246667,-70.237222,"H","GBIF","COL"
"970","Bactris gasipaes",1.246667,-70.237222,"H","GBIF","COL"
"972","Bactris gasipaes",0.144444,-75.841389,"H","GBIF","COL"
"974","Bactris gasipaes",6.688056,-75.185278,"H","GBIF","COL"
"977","Bactris gasipaes",1.246667,-70.237222,"H","GBIF","COL"
"978","Bactris gasipaes",6.688056,-75.185278,"H","GBIF","COL"
"980","Bactris gasipaes",5.098611,-76.695833,"H","GBIF","COL"
"981","Bactris gasipaes",5.981667,-75.715556,"H","GBIF","COL"
"982","Bactris gasipaes",5.307778,-76.47,"H","GBIF","COL"
"983","Bactris gasipaes",5.307778,-76.47,"H","GBIF","COL"
"984","Bactris gasipaes",5.307778,-76.47,"H","GBIF","COL"
"985","Bactris gasipaes",5.307778,-76.47,"H","GBIF","COL"
"986","Bactris gasipaes",5.307778,-76.47,"H","GBIF","COL"
"987","Bactris gasipaes",5.307778,-76.47,"H","GBIF","COL"
"988","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"989","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"990","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"991","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"992","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"993","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"994","Bactris gasipaes",7.336111,-76.488611,"H","GBIF","COL"
"995","Bactris gasipaes",5.981667,-75.715556,"H","GBIF","COL"
"996","Bactris gasipaes",5.743056,-76.2875,"H","GBIF","COL"
"997","Bactris gasipaes",5.743056,-76.2875,"H","GBIF","COL"
"998","Bactris gasipaes",5.981667,-75.715556,"H","GBIF","COL"
"999","Bactris gasipaes",5.743056,-76.2875,"H","GBIF","COL"
"1000","Bactris gasipaes",5.743056,-76.2875,"H","GBIF","COL"
"1001","Bactris gasipaes",5.981667,-75.715556,"H","GBIF","COL"
"1002","Bactris gasipaes",5.981667,-75.715556,"H","GBIF","COL"
"1003","Bactris gasipaes",11.166667,-73.5,"H","GBIF","COL"
"1004","Bactris gasipaes",11.166667,-73.5,"H","GBIF","COL"
"1005","Bactris gasipaes",-0.644444,-72.305,"H","GBIF","COL"
"1006","Bactris gasipaes",9.562778,-75.439722,"H","GBIF","COL"
"1007","Bactris gasipaes",9.562778,-75.439722,"H","GBIF","COL"
"1008","Bactris gasipaes",9.562778,-75.439722,"H","GBIF","COL"
"1009","Bactris gasipaes",9.562778,-75.439722,"H","GBIF","COL"
"1010","Bactris gasipaes",9.562778,-75.439722,"H","GBIF","COL"
"1011","Bactris gasipaes",1.287222,-78.0825,"H","GBIF","COL"
"1012","Bactris gasipaes",1.287222,-78.0825,"H","GBIF","COL"
"1013","Bactris gasipaes",8.604167,-72.928611,"H","GBIF","COL"
"1014","Bactris gasipaes",8.604167,-72.928611,"H","GBIF","COL"
"1015","Bactris gasipaes",3.091389,-77.541389,"H","GBIF","COL"
"1016","Bactris gasipaes",3.091389,-77.541389,"H","GBIF","COL"
"1017","Bactris gasipaes",3.092778,-77.537222,"H","GBIF","COL"
"1018","Bactris gasipaes",3.091389,-77.541389,"H","GBIF","COL"
"1019","Bactris gasipaes",3.091389,-77.541389,"H","GBIF","COL"
"1020","Bactris gasipaes",3.091389,-77.541389,"H","GBIF","COL"
"1021","Bactris gasipaes",1.246667,-70.237222,"H","GBIF","COL"
"1022","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1023","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1024","Bactris gasipaes",1.246667,-70.237222,"H","GBIF","COL"
"1025","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1026","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1027","Bactris gasipaes",1.246667,-70.237222,"H","GBIF","COL"
"1028","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1029","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1030","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1031","Bactris gasipaes",4.0725,-77.086111,"H","GBIF","COL"
"1032","Bactris gasipaes",4.929722,-76.360833,"H","GBIF","COL"
"1033","Bactris gasipaes",4.929722,-76.360833,"H","GBIF","COL"
"1034","Bactris gasipaes",4.957222,-77.351667,"H","GBIF","COL"
"1035","Bactris gasipaes",4.957222,-77.351667,"H","GBIF","COL"
"1036","Bactris gasipaes",4.093611,-76.044722,"H","GBIF","COL"
"1037","Bactris gasipaes",4.164167,-76.343611,"H","GBIF","COL"
"1038","Bactris gasipaes",5.249546,-75.580418,"H","GBIF","COL"
"1039","Bactris gasipaes",5.249546,-75.580418,"H","GBIF","COL"
"1040","Bactris gasipaes",5.249546,-75.580418,"H","GBIF","COL"
"1041","Bactris gasipaes",10.59345,-74.24384,"H","GBIF","COL"
"1042","Bactris gasipaes",-2.317222,-80.015833,"H","GBIF","ECU"
"1043","Bactris gasipaes",9.8725,-74.980917,"H","GBIF","COL"
"1044","Bactris gasipaes",9.8725,-74.980917,"H","GBIF","COL"
"1045","Bactris gasipaes",9.8725,-74.980917,"H","GBIF","COL"
"1046","Bactris gasipaes",9.8725,-74.980917,"H","GBIF","COL"
"1047","Bactris gasipaes",11.2165,-73.440639,"H","GBIF","COL"
"1048","Bactris gasipaes",9.8725,-74.980917,"H","GBIF","COL"
"1049","Bactris gasipaes",9.929111,-75.168111,"H","GBIF","COL"
"1050","Bactris gasipaes",11.2165,-73.440639,"H","GBIF","COL"
"1051","Bactris gasipaes",4.58026,-75.8645,"H","GBIF","COL"
"1052","Bactris gasipaes",4.44055,-75.76989,"H","GBIF","COL"
"1054","Bactris gasipaes",4.58862,-75.85576,"H","GBIF","COL"
"1055","Bactris gasipaes",5.054167,-72.795472,"H","GBIF","COL"
"1057","Bactris gasipaes",4.988008,-75.597435,"H","GBIF","COL"
"1058","Bactris gasipaes",3.73325,-76.690583,"H","GBIF","COL"
"1059","Bactris gasipaes",7.234111,-73.247833,"H","GBIF","COL"
"1060","Bactris gasipaes",5.98167,-75.7156,"H","GBIF","COL"
"1061","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1062","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1063","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1064","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1065","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1066","Bactris gasipaes",5.98167,-75.7156,"H","GBIF","COL"
"1067","Bactris gasipaes",5.98167,-75.7156,"H","GBIF","COL"
"1068","Bactris gasipaes",5.98167,-75.7156,"H","GBIF","COL"
"1069","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1070","Bactris gasipaes",5.98167,-75.7156,"H","GBIF","COL"
"1071","Bactris gasipaes",7.33611,-76.4886,"H","GBIF","COL"
"1072","Bactris gasipaes",-4.12139,-69.95,"H","GBIF","COL"
"1073","Bactris gasipaes",-0.644444,-72.305,"H","GBIF","COL"
"1074","Bactris gasipaes",9.883339,-75.199972,"H","GBIF","COL"
"1075","Bactris gasipaes",11.248761,-73.66724,"H","GBIF","COL"
"1076","Bactris gasipaes",4.930776,-76.367974,"H","GBIF","COL"
"1077","Bactris gasipaes",-4.46666,-78.16666,"H","GBIF","PER"
"1078","Bactris gasipaes",-4.46666,-78.16666,"H","GBIF","PER"
"1079","Bactris gasipaes",-4.5,-78.5,"H","GBIF","PER"
"1080","Bactris gasipaes",3.63333,-76.86666,"H","GBIF","COL"
"1081","Bactris gasipaes",4.3,-75.96666,"H","GBIF","COL"
"1082","Bactris gasipaes",-10.37666,-75.07166,"H","GBIF","PER"
"1083","Bactris gasipaes",-1.2,-78.883333,"H","GBIF","ECU"
"1084","Bactris gasipaes",-12.81666,-69.3,"H","GBIF","PER"
"1085","Bactris gasipaes",-11.833333,-71.416667,"H","GBIF","PER"
"1086","Bactris gasipaes",-0.33333,-79.75,"H","GBIF","ECU"
"1087","Bactris gasipaes",0.76666,-78.9,"H","GBIF","ECU"
"1088","Bactris gasipaes",-0.66666,-80.06666,"H","GBIF","ECU"
"1089","Bactris gasipaes",0.96666,-78.33333,"H","GBIF","ECU"
"1090","Bactris gasipaes",0.96666,-78.28333,"H","GBIF","ECU"
"1091","Bactris gasipaes",11.25,-73.5,"H","GBIF","COL"
"1092","Bactris gasipaes",0.08333,-77.43333,"H","GBIF","ECU"
"1093","Bactris gasipaes",5.88333,-74.65,"H","GBIF","COL"
"1094","Bactris gasipaes",-10.08333,-75.58333,"H","GBIF","PER"
"1095","Bactris gasipaes",-0.9,-77.81666,"H","GBIF","ECU"
"1096","Bactris gasipaes",-1.4,-78.2,"H","GBIF","ECU"
"1097","Bactris gasipaes",-0.03333,-76.7,"H","GBIF","ECU"
"1098","Bactris gasipaes",-0.533333,-76.383333,"H","GBIF","ECU"
"1099","Bactris gasipaes",-1.06666,-77.6,"H","GBIF","ECU"
"1100","Bactris gasipaes",-4.26666,-78.61666,"H","GBIF","ECU"
"1101","Bactris gasipaes",-0.23333,-79.13333,"H","GBIF","ECU"
"1102","Bactris gasipaes",-2.63333,-78.21666,"H","GBIF","ECU"
"1103","Bactris gasipaes",-3.68333,-79.63333,"H","GBIF","ECU"
"1104","Bactris gasipaes",-0.3,-76.86666,"H","GBIF","ECU"
"1105","Bactris gasipaes",-0.73333,-79.46666,"H","GBIF","ECU"
"1106","Bactris gasipaes",-4.33222,-78.68055,"H","GBIF","ECU"
"1107","Bactris gasipaes",-1.0425,-76.886389,"H","GBIF","ECU"
"1108","Bactris gasipaes",-0.4,-76.53333,"H","GBIF","ECU"
"1109","Bactris gasipaes",-1.0425,-76.88638,"H","GBIF","ECU"
"1110","Bactris gasipaes",-0.6625,-76.66666,"H","GBIF","ECU"
"1111","Bactris gasipaes",-0.95,-77.91666,"H","GBIF","ECU"
"1112","Bactris gasipaes",-10.18333,-75.56666,"H","GBIF","PER"
"1113","Bactris gasipaes",-0.58333,-79.36666,"H","GBIF","ECU"
"1114","Bactris gasipaes",-1.05,-80.88333,"H","GBIF","ECU"
"1115","Bactris gasipaes",-5.031944,-78.428333,"H","GBIF","PER"
"1116","Bactris gasipaes",-2.15,-79.98333,"H","GBIF","ECU"
"1118","Bactris gasipaes",-6.526333,-77.518611,"H","GBIF","PER"
"1119","Bactris gasipaes",-3.03867,-78.0964,"H","GBIF","ECU"
"1120","Bactris gasipaes",-3.03867,-78.0964,"H","GBIF","ECU"
"1121","Bactris gasipaes",-3.03867,-78.0964,"H","GBIF","ECU"
"1122","Bactris gasipaes",-3.4525,-78.5811,"H","GBIF","ECU"
"1123","Bactris gasipaes",-3.4525,-78.5811,"H","GBIF","ECU"
"1124","Bactris gasipaes",-2.30511,-78.1147,"H","GBIF","ECU"
"1125","Bactris gasipaes",-2.30511,-78.1147,"H","GBIF","ECU"
"1126","Bactris gasipaes",-2.30511,-78.1147,"H","GBIF","ECU"
"1127","Bactris gasipaes",-2.30511,-78.1147,"H","GBIF","ECU"
"1128","Bactris gasipaes",-2.30511,-78.1147,"H","GBIF","ECU"
"1129","Bactris gasipaes",-4.32833,-78.67,"H","GBIF","ECU"
"1130","Bactris gasipaes",-4.32833,-78.67,"H","GBIF","ECU"
"1131","Bactris gasipaes",-4.32833,-78.67,"H","GBIF","ECU"
"1132","Bactris gasipaes",-4.31583,-78.6656,"H","GBIF","ECU"
"1133","Bactris gasipaes",-4.31583,-78.6656,"H","GBIF","ECU"
"1134","Bactris gasipaes",-4.31583,-78.6656,"H","GBIF","ECU"
"1135","Bactris gasipaes",6,-77,"H","GBIF","COL"
"1136","Bactris gasipaes",6,-77,"H","GBIF","COL"
"1137","Bactris gasipaes",6,-77,"H","GBIF","COL"
"1138","Bactris gasipaes",6,-77,"H","GBIF","COL"
"1139","Bactris gasipaes",6,-77,"H","GBIF","COL"
"1140","Bactris gasipaes",6,-77,"H","GBIF","COL"
"1141","Bactris gasipaes",3.1125,-76.599139,"H","GBIF","COL"
"1142","Bactris gasipaes",4.385025,-76.060769,"H","GBIF","COL"
"1143","Bactris gasipaes",-9.163761,-74.375627,"H","GBIF","PER"
"1144","Bactris gasipaes",4.855008,-75.883914,"H","GBIF","COL"
"1145","Bactris gasipaes",4.855008,-75.883914,"H","GBIF","COL"
"1146","Bactris gasipaes",4.855008,-75.883914,"H","GBIF","COL"
"1147","Bactris gasipaes",4.855008,-75.883914,"H","GBIF","COL"
"1148","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1149","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1150","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1151","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1152","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1153","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1154","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1155","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1156","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1157","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1158","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1159","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1160","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1161","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1162","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1163","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1164","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1165","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1166","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1167","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1168","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1169","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1170","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1171","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1172","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1173","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1174","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1175","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1176","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1177","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1178","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1179","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1180","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1181","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1182","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1183","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1184","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1185","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1186","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1187","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1188","Bactris gasipaes",-5.98907543853533,-76.2522732784954,"G","Genesys","PER"
"1189","Bactris gasipaes",-5.99848046248064,-76.2566309270267,"G","Genesys","PER"
"1190","Bactris gasipaes",-5.90302481101046,-76.1881298780176,"G","Genesys","PER"
"1191","Bactris gasipaes",-5.89592185320154,-76.2270888827454,"G","Genesys","PER"
"1192","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1193","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1194","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1195","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1196","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1197","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1198","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1199","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1200","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1201","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1202","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1203","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1204","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
